unique_id,weight
1,6.879407101017569
2,6.879407101017569
3,6.879407101017569
4,6.879407101017569
5,6.879407101017569
6,6.879407101017569
7,6.879407101017569
8,6.879407101017569
9,6.879407101017569
10,6.879407101017569
11,6.879407101017569
12,6.879407101017569
13,6.879407101017569
14,6.879407101017569
15,6.879407101017569
16,6.879407101017569
17,6.879407101017569
18,6.879407101017569
19,6.879407101017569
20,6.879407101017569
21,6.879407101017569
22,6.879407101017569
23,6.879407101017569
24,6.879407101017569
25,6.879407101017569
26,6.879407101017569
27,6.879407101017569
28,6.879407101017569
29,6.879407101017569
30,6.879407101017569
31,6.879407101017569
32,6.879407101017569
33,6.879407101017569
34,6.879407101017569
35,6.879407101017569
36,6.879407101017569
37,6.879407101017569
38,6.879407101017569
39,6.879407101017569
40,6.879407101017569
41,6.879407101017569
42,6.879407101017569
43,6.879407101017569
44,6.879407101017569
45,6.879407101017569
46,6.879407101017569
47,6.879407101017569
48,6.879407101017569
49,6.879407101017569
50,6.879407101017569
51,6.879407101017569
52,6.879407101017569
53,6.879407101017569
54,6.879407101017569
55,6.879407101017569
56,6.879407101017569
57,6.879407101017569
58,6.879407101017569
59,6.879407101017569
60,6.879407101017569
61,6.879407101017569
62,6.879407101017569
63,6.879407101017569
64,6.879407101017569
65,6.879407101017569
66,6.879407101017569
67,6.879407101017569
68,6.879407101017569
69,6.879407101017569
70,6.879407101017569
71,6.879407101017569
72,6.879407101017569
73,6.879407101017569
74,6.879407101017569
75,6.879407101017569
76,6.879407101017569
77,6.879407101017569
78,6.879407101017569
79,6.879407101017569
80,6.879407101017569
81,6.879407101017569
82,6.879407101017569
83,6.879407101017569
84,6.879407101017569
85,6.879407101017569
86,6.879407101017569
87,6.879407101017569
88,6.879407101017569
89,6.879407101017569
90,6.879407101017569
91,6.879407101017569
92,6.879407101017569
93,6.879407101017569
94,6.879407101017569
95,6.879407101017569
96,6.879407101017569
97,6.879407101017569
98,6.879407101017569
99,6.879407101017569
100,6.879407101017569
101,6.879407101017569
102,6.879407101017569
103,6.879407101017569
104,6.879407101017569
105,6.879407101017569
106,6.879407101017569
107,6.879407101017569
108,6.879407101017569
109,6.879407101017569
110,6.879407101017569
111,6.879407101017569
112,6.879407101017569
113,6.879407101017569
114,6.879407101017569
115,6.879407101017569
116,6.879407101017569
117,6.879407101017569
118,6.879407101017569
119,6.879407101017569
120,6.879407101017569
121,6.879407101017569
122,6.879407101017569
123,6.879407101017569
124,6.879407101017569
125,6.879407101017569
126,6.879407101017569
127,6.879407101017569
128,6.879407101017569
129,6.879407101017569
130,6.879407101017569
131,6.879407101017569
132,6.879407101017569
133,6.879407101017569
134,6.879407101017569
135,6.879407101017569
136,6.879407101017569
137,6.879407101017569
138,6.879407101017569
139,6.879407101017569
140,6.879407101017569
141,6.879407101017569
142,6.879407101017569
143,6.879407101017569
144,6.879407101017569
145,6.879407101017569
146,6.879407101017569
147,6.879407101017569
148,6.879407101017569
149,6.879407101017569
150,6.879407101017569
151,6.879407101017569
152,6.879407101017569
153,6.879407101017569
154,6.879407101017569
155,6.879407101017569
156,6.879407101017569
157,6.879407101017569
158,6.879407101017569
159,6.879407101017569
160,6.879407101017569
161,6.879407101017569
162,6.879407101017569
163,6.879407101017569
164,6.879407101017569
165,6.879407101017569
166,6.879407101017569
167,6.879407101017569
168,6.879407101017569
169,6.879407101017569
170,6.879407101017569
171,6.879407101017569
172,6.879407101017569
173,6.879407101017569
174,6.879407101017569
175,6.879407101017569
176,6.879407101017569
177,6.879407101017569
178,6.879407101017569
179,6.879407101017569
180,6.879407101017569
181,6.879407101017569
182,6.879407101017569
183,6.879407101017569
184,6.879407101017569
185,6.879407101017569
186,6.879407101017569
187,6.879407101017569
188,6.879407101017569
189,6.879407101017569
190,6.879407101017569
191,6.879407101017569
