iter,control,mean_adj,min_adj,max_adj,std_adj,mean_weight,min_weight,max_weight,sd_weight
1,tot_emp,1.000050352109109,1,1.0001510563273273,8.72124112451893e-5,3.0340491787859523,0,40.89088948094677,3.6825165645428517
1,pax_depart,1.0000076866609877,1,1.0000133346727773,6.897132914094538e-6,3.0353112116592764,0.17037004997314478,40.8941611897978,3.683018548670215
1,bus992_depart,0.9999606313216132,0.9998818939648394,1,6.818855119289375e-5,3.0352967850651766,0.17037004997314478,40.8941611897978,3.683017082071537
1,flyer_depart,0.9996780183368214,0.999034055010464,1,5.576885997309508e-4,3.0352619915942953,0.16906616846477854,40.8941611897978,3.683036831037978
1,flight_departure_6_to_630,7.5690294733429875,1,20.707088420028963,11.377892804247479,3.9216169331295863,0.16906616846477854,595.9396519776304,22.218367819309385
1,flight_departure_630_to_7,1.7948056987151222,1,3.384417096145367,1.3766438523198734,4.113894663453232,0.16906616846477854,595.9396519776304,23.95786545611835
1,flight_departure_7_to_730,1.9356612638443307,1,3.806983791532992,1.6206128476524893,4.503186439004973,0.16906616846477854,595.9396519776304,25.52005675857196
1,flight_departure_730_to_8,3.381244914326438,1,8.143734742979314,4.124437176878389,5.269479096388509,0.16906616846477854,595.9396519776304,31.010933318338438
1,flight_departure_8_to_830,0.9736822571530819,0.9210467714592455,1,0.04558366775139464,5.244948400775496,0.16906616846477854,595.9396519776304,31.00260428353308
1,flight_departure_830_to_9,1.014509360156692,1,1.0435280804700755,0.025130948976705786,5.257008062412414,0.16906616846477854,595.9396519776304,31.00882459308075
1,flight_departure_9_to_930,0.9719056143960911,0.9157168431882735,1,0.04866090327340173,5.23500088123003,0.16906616846477854,595.9396519776304,31.007315077633724
1,flight_departure_930_to_10,0.9834213344584156,0.950264003375247,1,0.028715091039715483,5.217870020243788,0.13838714764902502,595.9396519776304,31.001304973336904
1,flight_departure_10_to_1030,0.9856289710674462,0.9568869132023385,1,0.024891352268225544,5.2066130713080465,0.13003233698629985,595.9396519776304,31.00111536359888
1,flight_departure_1030_to_11,1.002469338704818,1,1.0074080161144539,0.004277020097841018,5.209341926301855,0.13003233698629985,595.9396519776304,31.002084104986352
1,flight_departure_11_to_1130,0.995134609901961,0.9854038297058831,1,0.00842710284844599,5.203938997269566,0.13003233698629985,595.9396519776304,31.001043723173474
1,flight_departure_1130_to_12,0.9939467389250117,0.9818402167750351,1,0.010484555733358747,5.199323260916208,0.13003233698629985,595.9396519776304,30.999926237269083
1,flight_departure_12_to_1230,0.9723959754643653,0.9171879263930959,1,0.0478115729890972,5.178175661966955,0.13003233698629985,595.9396519776304,30.995493030286262
1,flight_departure_1230_to_13,1.0021785421830978,1,1.006535626549293,0.00377334574755722,5.181373375782224,0.13003233698629985,595.9396519776304,30.99691092563844
1,flight_departure_13_to_1330,0.9704703848587585,0.9114111545762753,1,0.0511467937525856,5.147557417698921,0.13003233698629985,595.9396519776304,30.989868536561413
1,flight_departure_1330_to_14,0.9895974860372012,0.9687924581116035,1,0.018017682710012226,5.137031318984804,0.13003233698629985,595.9396519776304,30.98565878119337
1,flight_departure_14_to_1430,1.0001934097041558,1,1.0005802291124677,3.349954342748782e-4,5.137154053645427,0.13003233698629985,595.9396519776304,30.98566813585991
1,flight_departure_1430_to_15,0.9583884456293842,0.8751653368881526,1,0.07207332635182136,5.105373514285354,0.13003233698629985,595.9396519776304,30.982325767533016
1,flight_departure_15_to_1530,0.9793361006129241,0.9380083018387723,1,0.03579092362090686,5.0867015036052665,0.10812595130252156,595.9396519776304,30.97893172089231
1,flight_departure_1530_to_16,0.967554336530959,0.9026630095928769,1,0.056197537613660524,5.057083086087143,0.10812595130252156,595.9396519776304,30.967785011263633
1,flight_departure_16_to_1630,0.956437679564634,0.8693130386939019,1,0.07545215228964997,5.01707675287816,0.10812595130252156,595.9396519776304,30.958792999746475
1,flight_departure_1630_to_17,1.0438511021688475,1,1.1315533065065424,0.0759523369243376,5.05140984818179,0.10812595130252156,595.9396519776304,30.985082846947133
1,flight_departure_17_to_1730,1.039480181540529,1,1.1184405446215868,0.06838168032023903,5.075231147996044,0.10812595130252156,595.9396519776304,31.000509351411253
1,flight_departure_1730_to_18,1.143399020187719,1,1.4301970605631573,0.24837438872072462,5.1255312840184555,0.10812595130252156,595.9396519776304,31.056277518181826
1,flight_departure_18_to_1830,1.0589993304621157,1,1.176997991386347,0.10218983797293055,5.148799950661979,0.10812595130252156,595.9396519776304,31.070548489282395
1,flight_departure_1830_to_19,1.0088342008961504,1,1.026502602688451,0.015301284796402855,5.154017288306894,0.10812595130252156,595.9396519776304,31.072513589193587
1,flight_departure_19_to_1930,1.029888599071431,1,1.0896657972142931,0.051768572158774534,5.169989291800663,0.10812595130252156,595.9396519776304,31.081293689872197
1,flight_departure_1930_to_20,0.9974493205889768,0.9923479617669306,1,0.004417906333711909,5.168492444244263,0.10812595130252156,595.9396519776304,31.08097549751176
1,flight_departure_20_to_2030,1.0037811754622652,1,1.0113435263867958,0.0065491880129761836,5.169747855356347,0.10812595130252156,595.9396519776304,31.08110009509504
1,flight_departure_2030_to_21,1.1788757673138996,1,1.536627301941699,0.3098219172305425,5.342393082297493,0.10812595130252156,595.9396519776304,31.837341422500696
1,flight_departure_21_to_2130,1.0112141404304005,1,1.0336424212912017,0.01942346098866607,5.345680850440208,0.10812595130252156,595.9396519776304,31.837815317030415
1,flight_departure_2130_to_22,1.6228101300180342,1,2.868430390054103,1.0787387886598137,5.706037452705702,0.10812595130252156,595.9396519776304,34.042495692575166
