iter,control,mean_adj,min_adj,max_adj,std_adj,mean_weight,min_weight,max_weight,sd_weight
1,flight_departure_22_to_2230,1.0441340393589527,1,1.1324021180768578,0.07644239851295044,17.593265215876738,1.541366384693383,1917.585502807555,94.38604009055419
1,flight_departure_2230_to_23,1.1761273117600681,1,1.5283819352802042,0.3050614525689613,17.62487222504837,1.541366384693383,1917.585502807555,94.38801574497552
2,tot_emp,1.023249784849989,1,1.069749354549967,0.0402698086252261,17.669943669650458,1.541366384693383,1917.585502807555,94.38291020875407
2,pax_depart,0.8993278842271858,0.8486025967381001,1,0.08718547855184823,9.088425441811127,1.3080075165756222,1380.903881914254,49.29603450391043
2,bus992_depart,1.0379760889156595,1,1.1139282667469788,0.06577651547467568,9.103109427899279,1.3879252042462817,1380.903881914254,49.29487465877492
2,flyer_depart,0.924710720714569,0.774132162143707,1,0.13040485698760954,9.001194236626965,1.07443753925692,1380.903881914254,49.26994475755909
2,flight_departure_6_to_630,0.9307976399591056,0.7923929198773167,1,0.11986200359450339,8.747065788656435,1.07443753925692,1171.8386200381588,43.90405744210413
2,flight_departure_630_to_7,1.0923017685564294,1,1.2769053056692878,0.15987135276819894,8.823959495158467,1.07443753925692,1171.8386200381588,44.338052479134
2,flight_departure_7_to_730,0.9123189839187081,0.7369569517561245,1,0.15186797471206123,8.61046256480051,1.07443753925692,1171.8386200381588,41.62801034852121
2,flight_departure_730_to_8,0.9095598570443062,0.7286795711329186,1,0.15664692264305416,8.03008609654324,1.07443753925692,867.0509597581777,30.346369805005445
2,flight_departure_8_to_830,0.9617118256260967,0.88513547687829,1,0.06631706334465728,7.940770383725913,1.07443753925692,867.0509597581777,30.187027655575186
2,flight_departure_830_to_9,0.9722629115610201,0.9167887346830603,1,0.048042046430344494,7.887143126900864,1.07443753925692,867.0509597581777,30.08605387887492
2,flight_departure_9_to_930,0.9499691172486006,0.8499073517458017,1,0.08665603087294521,7.801781621304071,0.9773750869642174,867.0509597581777,30.00416348596961
2,flight_departure_930_to_10,0.9537619796658681,0.8612859389976042,1,0.0800866004601194,7.641023965409661,0.9773750869642174,867.0509597581777,29.522737126673775
2,flight_departure_10_to_1030,0.9648587035368353,0.8945761106105059,1,0.060866510918041745,7.600517361506848,0.9536519510043658,867.0509597581777,29.519765331678546
2,flight_departure_1030_to_11,0.9638852556903721,0.8916557670711163,1,0.06255257204663454,7.49855500406856,0.9536519510043658,867.0509597581777,29.325759448042813
2,flight_departure_11_to_1130,0.9624156231051295,0.8872468693153884,1,0.06509805035273354,7.4114031112932235,0.9536519510043658,867.0509597581777,29.261520617799416
2,flight_departure_1130_to_12,0.9612443793114691,0.8837331379344074,1,0.06712670411140295,7.301118023858202,0.9536519510043658,867.0509597581777,28.95707488782507
2,flight_departure_12_to_1230,0.9458747068606616,0.8376241205819848,1,0.09374775769189331,7.1297050245247515,0.9536519510043658,867.0509597581777,28.47972559030673
2,flight_departure_1230_to_13,0.9635419045649989,0.8906257136949967,1,0.06314727364061688,6.964089087076986,0.9536519510043658,867.0509597581777,27.96014995754972
2,flight_departure_13_to_1330,0.9508435195000855,0.8525305585002565,1,0.08514152174712068,6.777638024997337,0.9536519510043658,867.0509597581777,27.434652302390145
2,flight_departure_1330_to_14,0.9569495541630622,0.8708486624891866,1,0.07456555947806834,6.6136959654986605,0.9536519510043658,867.0509597581777,26.843074268252053
2,flight_departure_14_to_1430,0.9537019058758841,0.8611057176276522,1,0.08019065131657489,6.553075888477857,0.9536519510043658,867.0509597581777,26.78284173529063
2,flight_departure_1430_to_15,0.9386179131711256,0.8158537395133768,1,0.10631689306221485,6.411304651400775,0.9127385100202393,867.0509597581777,26.5332541363685
2,flight_departure_15_to_1530,0.9471428098256455,0.8414284294769363,1,0.09155133892731256,6.286488769811891,0.8624679603862838,867.0509597581777,26.332123096252193
2,flight_departure_1530_to_16,0.9538516646799697,0.8615549940399092,1,0.07993126145901777,6.127572249196423,0.8624679603862838,867.0509597581777,25.708633154515912
2,flight_departure_16_to_1630,0.9431592858222864,0.8294778574668591,1,0.09845100489430064,5.963889411856266,0.8624679603862838,867.0509597581777,25.26213576909527
2,flight_departure_1630_to_17,0.9708414116073135,0.9125242348219407,1,0.050504156573121045,5.901440128426525,0.8624679603862838,867.0509597581777,25.08026607396628
2,flight_departure_17_to_1730,0.973170610650654,0.9195118319519622,1,0.04646986548911448,5.86697926938744,0.8624679603862838,867.0509597581777,25.01489331777558
2,flight_departure_1730_to_18,0.9894032659053967,0.9682097977161902,1,0.01835408184615024,5.860020612911477,0.8624679603862838,867.0509597581777,24.990539058762355
2,flight_departure_18_to_1830,0.9615794395867346,0.884738318760204,1,0.06654636269104504,5.803579209831448,0.8624679603862838,867.0509597581777,24.777809172109283
2,flight_departure_1830_to_19,0.9587411522603456,0.8762234567810369,1,0.07146242054682972,5.735352350540757,0.8624679603862838,867.0509597581777,24.61201739572974
2,flight_departure_19_to_1930,0.9650994319130122,0.8952982957390364,1,0.060449557139679914,5.691982408563141,0.8624679603862838,867.0509597581777,24.411558520386485
2,flight_departure_1930_to_20,0.9593829758486793,0.8781489275460379,1,0.0703507494823396,5.59382386524821,0.8624679603862838,867.0509597581777,24.058745393408188
2,flight_departure_20_to_2030,0.9633015892595266,0.8899047677785797,1,0.06356351195953135,5.5725572373275645,0.8624679603862838,867.0509597581777,24.046250537415958
2,flight_departure_2030_to_21,0.9776711642239923,0.9330134926719769,1,0.038674678037907,5.533128033837972,0.8624679603862838,867.0509597581777,23.873056931231883
2,flight_departure_21_to_2130,0.9997822286016739,0.9993466858050215,1,3.77191126336237e-4,5.533047362386538,0.8624679603862838,867.0509597581777,23.873016040829466
2,flight_departure_2130_to_22,1.0657145996963442,1,1.1971437990890326,0.11382102547311845,5.584781838720171,0.8624679603862838,867.0509597581777,24.062534175653976
2,flight_departure_22_to_2230,1.0675033096842161,1,1.2025099290526484,0.11691916205211858,5.621481946035214,0.8624679603862838,867.0509597581777,24.212536028101614
2,flight_departure_2230_to_23,1.0264965528120367,1,1.0794896584361102,0.045893375695879646,5.628192418632469,0.8624679603862838,867.0509597581777,24.218172475126423
3,tot_emp,1.0082260635357718,1,1.0246781906073155,0.014247959990246478,5.644840652531383,0.8624679603862838,867.0509597581777,24.219241115210373
3,pax_depart,0.931593792800143,0.8884662916741494,1,0.05990994707730563,4.216080389798111,0.528524541467761,712.2017592867264,17.568465584967903
3,bus992_depart,1.0258762754329622,1,1.0776288262988867,0.044819023760536925,4.226462912545386,0.528524541467761,712.2017592867264,17.56942164607251
3,flyer_depart,0.8642261405112369,0.5926784215337109,1,0.23516722297425532,4.16773651724028,0.1917585502807555,712.2017592867264,17.570446535576803
3,flight_departure_6_to_630,1.0105849510047664,1,1.0317548530142993,0.018333672935882676,4.18816177265455,0.1917585502807555,758.1516470314796,18.2505896483135
3,flight_departure_630_to_7,1.0061132535992061,1,1.0183397607976181,0.010588465833378167,4.194537905980426,0.1917585502807555,758.1516470314796,18.334804807754423
3,flight_departure_7_to_730,0.9792993133362871,0.9378979400088611,1,0.03585464105311435,4.1737069593016765,0.1917585502807555,758.1516470314796,18.112544858227338
3,flight_departure_730_to_8,0.96753011400181,0.90259034200543,1,0.05623949226483438,4.097999362498875,0.1917585502807555,758.1516470314796,17.066652068501618
3,flight_departure_8_to_830,0.9926201098269173,0.977860329480752,1,0.012782344734057474,4.092130395484973,0.1917585502807555,758.1516470314796,17.064142286992176
3,flight_departure_830_to_9,1.0241586310019493,1,1.0724758930058478,0.041843976336684734,4.114695917482087,0.1917585502807555,758.1516470314796,17.090093624823545
3,flight_departure_9_to_930,0.9950505560819455,0.9851516682458363,1,0.008572688335283261,4.111109339768853,0.1917585502807555,758.1516470314796,17.088934173736515
3,flight_departure_930_to_10,0.9887617254904091,0.9662851764712272,1,0.01946526244001768,4.098397003594677,0.1917585502807555,758.1516470314796,17.074321651369974
3,flight_departure_10_to_1030,1.0352331686944691,1,1.1056995060834072,0.06102563829046562,4.123515559374136,0.1917585502807555,758.1516470314796,17.076459185711983
3,flight_departure_1030_to_11,1.0114524386686001,1,1.0343573160058004,0.01983620564458189,4.137603121753308,0.1917585502807555,758.1516470314796,17.090040382763668
3,flight_departure_11_to_1130,1.016916665459288,1,1.050749996377864,0.02930052407013227,4.156851645121021,0.1917585502807555,758.1516470314796,17.096232269294504
3,flight_departure_1130_to_12,0.994009710323478,0.982029130970434,1,0.01037548607179145,4.151424922314574,0.1917585502807555,758.1516470314796,17.093072889685338
3,flight_departure_12_to_1230,0.9702847619572604,0.9108542858717813,1,0.05146830204902849,4.123359040892181,0.1917585502807555,758.1516470314796,17.07273121636481
3,flight_departure_1230_to_13,1.0072599408126035,1,1.0217798224378107,0.01257458634737228,4.135479399289229,0.1917585502807555,758.1516470314796,17.08554355458457
3,flight_departure_13_to_1330,0.9787301071104222,0.9361903213312665,1,0.03684053515629684,4.110463151535588,0.1917585502807555,758.1516470314796,17.070581364024488
3,flight_departure_1330_to_14,0.9896412236118182,0.9689236708354546,1,0.0179419270085757,4.098110532162042,0.1917585502807555,758.1516470314796,17.05555509676445
3,flight_departure_14_to_1430,1.0186086391196922,1,1.055825917359077,0.03223110841502087,4.110782361626569,0.1917585502807555,758.1516470314796,17.061503165626316
3,flight_departure_1430_to_15,0.9695696018749469,0.9087088056248407,1,0.05270699564714068,4.088349081487902,0.1917585502807555,758.1516470314796,17.052712787309215
3,flight_departure_15_to_1530,0.9939883904667863,0.981965171400359,1,0.010412413146791496,4.082918831123024,0.1917585502807555,758.1516470314796,17.049454760553296
3,flight_departure_1530_to_16,0.9727898644333147,0.9183695932999443,1,0.0471293372823358,4.058091780939758,0.1917585502807555,758.1516470314796,17.024573908068454
3,flight_departure_16_to_1630,0.9661170917775332,0.8983512753325996,1,0.05868691854950576,4.029022371523176,0.1917585502807555,758.1516470314796,17.01084461903291
3,flight_departure_1630_to_17,1.0258603178030594,1,1.0775809534091783,0.044791384334776876,4.054326077246231,0.1917585502807555,758.1516470314796,17.045700767403872
3,flight_departure_17_to_1730,1.0302584839051152,1,1.0907754517153456,0.05240923148366467,4.076631425947212,0.1917585502807555,758.1516470314796,17.069429759787855
3,flight_departure_1730_to_18,1.050688815220411,1,1.152066445661233,0.08779560333722251,4.100518686114555,0.1917585502807555,758.1516470314796,17.159535630933462
3,flight_departure_18_to_1830,1.0105524936098151,1,1.0316574808294452,0.0182774550787456,4.106368070932241,0.1917585502807555,758.1516470314796,17.169510645594915
3,flight_departure_1830_to_19,1.0087012711118162,1,1.0261038133354485,0.015071043656096954,4.112483415562471,0.1917585502807555,758.1516470314796,17.175985110418008
3,flight_departure_19_to_1930,1.0299359010731788,1,1.0898077032195361,0.0518505016291012,4.131324135461088,0.1917585502807555,758.1516470314796,17.22027261965078
3,flight_departure_1930_to_20,0.99219367255483,0.9765810176644902,1,0.013520955755553652,4.125569553969329,0.1917585502807555,758.1516470314796,17.214457077199977
3,flight_departure_20_to_2030,1.0316348938625128,1,1.0949046815875383,0.05479324346192095,4.136468622675753,0.1917585502807555,758.1516470314796,17.21868620816951
3,flight_departure_2030_to_21,1.044728953918437,1,1.1341868617553108,0.07747282075613979,4.181155756430784,0.1917585502807555,758.1516470314796,17.368211246840044
3,flight_departure_21_to_2130,1.045340234794878,1,1.136020704384634,0.07853159029183093,4.195013370170456,0.1917585502807555,758.1516470314796,17.376084719378827
3,flight_departure_2130_to_22,1.0328667099955975,1,1.0986001299867925,0.05692681159000672,4.2237800135233545,0.1917585502807555,758.1516470314796,17.527267920123425
3,flight_departure_22_to_2230,1.021745516842047,1,1.0652365505261414,0.03766434000727037,4.2374307032213405,0.1917585502807555,758.1516470314796,17.60917591016942
3,flight_departure_2230_to_23,1.0355024903321954,1,1.1065074709965865,0.06149211705058549,4.246120817758909,0.1917585502807555,758.1516470314796,17.619557405863645
4,tot_emp,1.015372367366154,1,1.0461171020984625,0.0266257213107928,4.276594298619215,0.1917585502807555,758.1516470314796,17.625118838772874
4,pax_depart,0.9692799058733488,0.9439158747932,1,0.028423103869415555,3.830734491345794,0.1917585502807555,704.4359771898721,15.63849458030332
4,bus992_depart,0.9924830883246875,0.9774492649740623,1,0.013019672937649076,3.8273899363422963,0.1917585502807555,704.4359771898721,15.637967011404067
4,flyer_depart,0.8823565775545343,0.6470697326636031,1,0.20376438485183532,3.8012434320967454,0.1917585502807555,704.4359771898721,15.64053601705255
4,flight_departure_6_to_630,1.0125703703191165,1,1.0377111109573496,0.021772520062665626,3.825276514331481,0.1917585502807555,758.5679018358104,16.527257342287466
4,flight_departure_630_to_7,1.013374214202813,1,1.0401226426084393,0.0231648185105816,3.8384632418185523,0.1917585502807555,758.5679018358104,16.711051918903387
4,flight_departure_7_to_730,1.011446941470961,1,1.034340824412883,0.019826684218971734,3.8480627849756295,0.1917585502807555,758.5679018358104,16.804439924595965
4,flight_departure_730_to_8,1.0089692149010998,1,1.0269076447032992,0.015535135912708603,3.8638763143667956,0.1917585502807555,758.5679018358104,16.98244076839246
4,flight_departure_8_to_830,1.0132120124253279,1,1.0396360372759836,0.022883876790899194,3.872678753782754,0.1917585502807555,758.5679018358104,16.985025012312168
4,flight_departure_830_to_9,1.0094349794349666,1,1.0283049383048999,0.0163418637497297,3.882260253949288,0.1917585502807555,758.5679018358104,16.997350755847425
4,flight_departure_9_to_930,1.0160498878347253,1,1.0481496635041758,0.02779922118552581,3.892489826077208,0.1917585502807555,758.5679018358104,16.99958962217443
4,flight_departure_930_to_10,1.017283759223229,1,1.051851277669687,0.02993634912041976,3.907996640848964,0.1917585502807555,758.5679018358104,17.011878789448502
4,flight_departure_10_to_1030,1.0109252773786934,1,1.03277583213608,0.0189231355066798,3.9166249895494722,0.1917585502807555,758.5679018358104,17.012899012664633
4,flight_departure_1030_to_11,1.0148192138958505,1,1.0444576416875517,0.02566763139584392,3.9344853872783294,0.1917585502807555,758.5679018358104,17.029048754082403
4,flight_departure_11_to_1130,1.0134234811437068,1,1.0402704434311205,0.023250151355343026,3.9500286742390847,0.1917585502807555,758.5679018358104,17.03446737233362
4,flight_departure_1130_to_12,1.021089521497641,1,1.063268564492923,0.03652812274123027,3.96583454279606,0.1917585502807555,758.5679018358104,17.040602545192375
4,flight_departure_12_to_1230,1.0110286671121658,1,1.0330860013364975,0.019102211778035165,3.972761386284571,0.1917585502807555,758.5679018358104,17.04285182607005
4,flight_departure_1230_to_13,1.0184962591463258,1,1.0554887774389776,0.03203646059139696,4.001562982713369,0.1917585502807555,758.5679018358104,17.069389068517506
4,flight_departure_13_to_1330,1.014181175963033,1,1.0425435278890989,0.024562517279047586,4.013643034895951,0.1917585502807555,758.5679018358104,17.072730281766415
4,flight_departure_1330_to_14,1.0180876939866959,1,1.0542630819600873,0.03132880497671515,4.030682230822528,0.1917585502807555,758.5679018358104,17.087168484366533
4,flight_departure_14_to_1430,1.0170710492500021,1,1.0512131477500062,0.029567924639514145,4.042389545931019,0.1917585502807555,758.5679018358104,17.092384964078146
4,flight_departure_1430_to_15,1.011397004509846,1,1.0341910135295376,0.019740190865144655,4.048169038067995,0.1917585502807555,758.5679018358104,17.093191282264474
4,flight_departure_15_to_1530,1.0189231327647001,1,1.0567693982941002,0.03277582738683184,4.062788015448051,0.1917585502807555,758.5679018358104,17.099651317560394
4,flight_departure_1530_to_16,1.0079056407220945,1,1.0237169221662836,0.013692971397053255,4.067368808031718,0.1917585502807555,758.5679018358104,17.101657543234232
4,flight_departure_16_to_1630,1.0073098558217892,1,1.021929567465368,0.012661041679342214,4.071425436683641,0.1917585502807555,758.5679018358104,17.10219387303297
4,flight_departure_1630_to_17,1.0128115185391375,1,1.0384345556174128,0.022190201031896936,4.084832391883177,0.1917585502807555,758.5679018358104,17.121396312973815
4,flight_departure_17_to_1730,1.0098714558005002,1,1.0296143674015008,0.01709786299113697,4.092832378352181,0.1917585502807555,758.5679018358104,17.131196631443224
4,flight_departure_1730_to_18,1.0109045359727744,1,1.0327136079183232,0.01888721033780779,4.098895443098912,0.1917585502807555,758.5679018358104,17.15663879982219
4,flight_departure_18_to_1830,1.0217327505867653,1,1.0651982517602956,0.03764222820449965,4.1102007772664715,0.1917585502807555,758.5679018358104,17.174832734911735
4,flight_departure_1830_to_19,1.0174465327503932,1,1.0523395982511794,0.03021828113959529,4.121850579104252,0.1917585502807555,758.5679018358104,17.185828941915652
4,flight_departure_19_to_1930,1.0160402750944961,1,1.0481208252834884,0.027782571431048966,4.132605706537479,0.1917585502807555,758.5679018358104,17.212012150703416
4,flight_departure_1930_to_20,1.0200283270191783,1,1.0600849810575348,0.034690079987821275,4.144476981145915,0.20026113223544972,758.5679018358104,17.220713697919006
4,flight_departure_20_to_2030,1.0143639673087923,1,1.043091901926377,0.02487912117708666,4.149818353696884,0.20026113223544972,758.5679018358104,17.222878421812098
4,flight_departure_2030_to_21,1.0103790982849445,1,1.0311372948548334,0.017977125566274815,4.161802041843657,0.20026113223544972,758.5679018358104,17.265782782011012
4,flight_departure_21_to_2130,1.0138121821487847,1,1.0414365464463538,0.023923401245090768,4.166569468094936,0.20026113223544972,758.5679018358104,17.268857627871334
4,flight_departure_2130_to_22,1.0164777251454815,1,1.0494331754364445,0.028540257145129252,4.182134773365296,0.20026113223544972,758.5679018358104,17.354654857086363
4,flight_departure_22_to_2230,1.0109292113345603,1,1.032787634003681,0.01892994931811616,4.189414662456163,0.20026113223544972,758.5679018358104,17.401340707644163
4,flight_departure_2230_to_23,1.0102771232871253,1,1.0308313698613756,0.017800499688950106,4.192203584209097,0.20026113223544972,758.5679018358104,17.405081439931564
5,tot_emp,1.0115919801673992,1,1.0347759405021975,0.020077898610266112,4.2154347740458915,0.20026113223544972,758.5679018358104,17.40991554138833
5,pax_depart,0.9723342667136342,0.9537406632578133,1,0.02442763217553951,3.8138841819763543,0.1917585502807555,703.8553911356508,15.52418536732965
5,bus992_depart,0.9921255891787335,0.9763767675362005,1,0.013638879622103743,3.8103766042229092,0.1917585502807555,703.8553911356508,15.523604469480013
5,flyer_depart,0.955334408848872,0.8660032265466161,1,0.0773630732238525,3.804036692392448,0.1917585502807555,703.8553911356508,15.524447635558131
5,flight_departure_6_to_630,1.0127157072115427,1,1.0381471216346279,0.02202425094456179,3.8283305161949364,0.1917585502807555,758.5797579719551,16.42647611362425
5,flight_departure_630_to_7,1.0125872891382222,1,1.0377618674146663,0.021801824316960518,3.840809439264995,0.1917585502807555,758.5797579719551,16.60220350175277
5,flight_departure_7_to_730,1.012782703479551,1,1.0383481104386525,0.022140291884669514,3.8514621418871635,0.1917585502807555,758.5797579719551,16.70590723916388
5,flight_departure_730_to_8,1.0129940562391706,1,1.038982168717512,0.02250636560265098,3.873913811519379,0.1917585502807555,758.5797579719551,16.955861306066694
5,flight_departure_8_to_830,1.0126271014941757,1,1.037881304482527,0.021870781340241154,3.8823556443275296,0.1917585502807555,758.5797579719551,16.958358418663984
5,flight_departure_830_to_9,1.0133694250781375,1,1.0401082752344128,0.02315652350331986,3.8955728689727223,0.1917585502807555,758.5797579719551,16.974808605813095
5,flight_departure_9_to_930,1.0135322188644427,1,1.0405966565933278,0.023438490612356592,3.904306803976668,0.1917585502807555,758.5797579719551,16.976628909725928
5,flight_departure_930_to_10,1.014052050722832,1,1.042156152168496,0.024338865802480052,3.917143669833684,0.1917585502807555,758.5797579719551,16.98660479029959
5,flight_departure_10_to_1030,1.0136365972311985,1,1.0409097916935954,0.02361927924678884,3.9277692750186683,0.1917585502807555,758.5797579719551,16.98774739870604
5,flight_departure_1030_to_11,1.0132406483533938,1,1.0397219450601816,0.02293347567323135,3.943867587263731,0.1917585502807555,758.5797579719551,17.002131881757368
5,flight_departure_11_to_1130,1.0133081168896463,1,1.0399243506689388,0.023050334605932858,3.9592828640334914,0.1917585502807555,758.5797579719551,17.007522700280095
5,flight_departure_1130_to_12,1.0142160804505644,1,1.0426482413516933,0.024622973624864264,3.9703101561076557,0.1917585502807555,758.5797579719551,17.01193005813114
5,flight_departure_12_to_1230,1.0163410014970529,1,1.0490230044911586,0.02830344483945465,3.9802842314312086,0.1917585502807555,758.5797579719551,17.014949980756718
5,flight_departure_1230_to_13,1.0135776005372839,1,1.0407328016118516,0.02351709397545012,4.002013168001327,0.1917585502807555,758.5797579719551,17.035226158610868
5,flight_departure_13_to_1330,1.0151125673513848,1,1.045337702054154,0.02617573448540492,4.014823241345408,0.1917585502807555,758.5797579719551,17.038578064388744
5,flight_departure_1330_to_14,1.014028675379703,1,1.042086026139109,0.024298378520536176,4.028338975673034,0.1917585502807555,758.5797579719551,17.04998501482629
5,flight_departure_14_to_1430,1.0146286680639467,1,1.0438860041918403,0.02533759633381604,4.0384893384361105,0.1917585502807555,758.5797579719551,17.054454778603954
5,flight_departure_1430_to_15,1.0158148798270255,1,1.0474446394810764,0.02739217537600418,4.046325058842814,0.1917585502807555,758.5797579719551,17.055434437313963
5,flight_departure_15_to_1530,1.0144880660581064,1,1.0434641981743191,0.02509406651605439,4.057772644918104,0.1917585502807555,758.5797579719551,17.06052322222103
5,flight_departure_1530_to_16,1.015876762028364,1,1.0476302860850917,0.027499358492806568,4.066533958255023,0.1917585502807555,758.5797579719551,17.063949511400214
5,flight_departure_16_to_1630,1.0163019795278105,1,1.0489059385834314,0.02823585680611542,4.075149132826,0.1917585502807555,758.5797579719551,17.064874339178445
5,flight_departure_1630_to_17,1.0145123534404032,1,1.0435370603212095,0.02513613349617529,4.090174691813109,0.1917585502807555,758.5797579719551,17.086103921162632
5,flight_departure_17_to_1730,1.014018391047324,1,1.0420551731419718,0.024280565534333755,4.101261505529883,0.1917585502807555,758.5797579719551,17.099358599608493
5,flight_departure_1730_to_18,1.016561335554967,1,1.0496840066649007,0.028685074622399574,4.110178688107464,0.1917585502807555,758.5797579719551,17.135292341344186
5,flight_departure_18_to_1830,1.0147525192597553,1,1.0442575577792657,0.02555211289753444,4.1181444901140605,0.1917585502807555,758.5797579719551,17.148500858482553
5,flight_departure_1830_to_19,1.0137639661637576,1,1.0412918984912727,0.023839888709286987,4.127518323277157,0.1917585502807555,758.5797579719551,17.157315276242688
5,flight_departure_19_to_1930,1.0155547060826047,1,1.046664118247814,0.026941541231871955,4.137976425827287,0.1917585502807555,758.5797579719551,17.182434589790187
