Date,Mkt Al,Alliance,Op Al,Orig,Dest,Miles,Flight,Stops,Equip,Seats,Dep Term,Arr Term,Dep Time,Arr Time,Block Mins,Arr Flag,Orig WAC,Dest WAC
"Sep 30, 2024",AA,oneworld,AA,CLT,SAN,"2,077",2032,0,321,190,,2 ,0714,0902,288,0,36,91
"Sep 30, 2024",AA,oneworld,AA,CLT,SAN,"2,077",1954,0,321,190,,2 ,0855,1043,288,0,36,91
"Sep 30, 2024",AA,oneworld,AA,CLT,SAN,"2,077",2059,0,321,190,,2 ,1131,1336,305,0,36,91
"Sep 30, 2024",AA,oneworld,AA,CLT,SAN,"2,077",1740,0,321,190,,2 ,1644,1843,299,0,36,91
"Sep 30, 2024",AA,oneworld,AA,DFW,SAN,"1,171",2991,0,32Q,196,,2 ,0720,0824,184,0,74,91
"Sep 30, 2024",AA,oneworld,AA,DFW,SAN,"1,171",2034,0,321,190,,2 ,0920,1020,180,0,74,91
"Sep 30, 2024",AA,oneworld,AA,DFW,SAN,"1,171",1055,0,321,190,,2 ,1100,1201,181,0,74,91
"Sep 30, 2024",AA,oneworld,AA,DFW,SAN,"1,171",456,0,321,190,,2 ,1321,1421,180,0,74,91
"Sep 30, 2024",AA,oneworld,AA,DFW,SAN,"1,171",2747,0,321,190,,2 ,1440,1543,183,0,74,91
"Sep 30, 2024",AA,oneworld,AA,DFW,SAN,"1,171",1948,0,321,190,,2 ,1744,1844,180,0,74,91
"Sep 30, 2024",AA,oneworld,AA,DFW,SAN,"1,171",1634,0,321,190,,2 ,1858,2002,184,0,74,91
"Sep 30, 2024",AA,oneworld,AA,DFW,SAN,"1,171",1399,0,321,190,,2 ,2044,2145,181,0,74,91
"Sep 30, 2024",AA,oneworld,AA,MIA,SAN,"2,267",2578,0,32Q,196,,2 ,1932,2157,325,0,33,91
"Sep 30, 2024",AA,oneworld,AA,ORD,SAN,"1,723",2343,0,738,172,3 ,2 ,0819,1042,263,0,41,91
"Sep 30, 2024",AA,oneworld,AA,ORD,SAN,"1,723",1543,0,321,190,3 ,2 ,1702,1916,254,0,41,91
"Sep 30, 2024",AA,oneworld,AA,ORD,SAN,"1,723",1263,0,321,190,3 ,2 ,1849,2125,276,0,41,91
"Sep 30, 2024",AA,oneworld,AA,PHL,SAN,"2,369",690,0,32Q,196,,2 ,0850,1128,338,0,23,91
"Sep 30, 2024",AA,oneworld,AA,PHL,SAN,"2,369",1489,0,32Q,196,,2 ,1603,1835,332,0,23,91
"Sep 30, 2024",AA,oneworld,AA,PHL,SAN,"2,369",2051,0,32Q,196,,2 ,1835,2108,333,0,23,91
"Sep 30, 2024",AA,oneworld,AA,PHX,SAN,304,2057,0,32Q,196,4 ,2 ,0742,0857,75,0,81,91
"Sep 30, 2024",AA,oneworld,AA,PHX,SAN,304,2757,0,320,150,4 ,2 ,1025,1150,85,0,81,91
"Sep 30, 2024",AA,oneworld,AA,PHX,SAN,304,1218,0,7M8,172,4 ,2 ,1407,1520,73,0,81,91
"Sep 30, 2024",AA,oneworld,AA,PHX,SAN,304,466,0,321,190,4 ,2 ,1707,1819,72,0,81,91
"Sep 30, 2024",AA,oneworld,AA,PHX,SAN,304,480,0,738,172,4 ,2 ,2041,2153,72,0,81,91
"Sep 30, 2024",AC,Star Alliance,AC,YUL,SAN,"2,459",527,0,7M8,169,,2 ,1955,2246,351,0,941,91
"Sep 30, 2024",AC,Star Alliance,QK,YVR,SAN,"1,177",8764,0,CR9,76,M ,2 ,1000,1256,176,0,906,91
"Sep 30, 2024",AC,Star Alliance,QK,YVR,SAN,"1,177",8766,0,CR9,76,M ,2 ,1610,1906,176,0,906,91
"Sep 30, 2024",AC,Star Alliance,AC,YYZ,SAN,"2,157",1093,0,223,137,1 ,2 ,0800,1015,315,0,936,91
"Sep 30, 2024",AS,oneworld,AS,ATL,SAN,"1,891",355,0,73H,159,N ,2 ,1745,1927,282,0,34,91
"Sep 30, 2024",AS,oneworld,AS,AUS,SAN,"1,164",343,0,73H,159,,2 ,0715,0820,185,0,74,91
"Sep 30, 2024",AS,oneworld,AS,AUS,SAN,"1,164",531,0,73J,178,,2 ,1520,1622,182,0,74,91
"Sep 30, 2024",AS,oneworld,OO,BOI,SAN,749,3454,0,E75,76,,2 ,0900,1017,137,0,83,91
"Sep 30, 2024",AS,oneworld,OO,BOI,SAN,749,3476,0,E75,76,,2 ,1933,2049,136,0,83,91
"Sep 30, 2024",AS,oneworld,AS,BOS,SAN,"2,588",389,0,7M9,178,B ,2 ,1636,1949,373,0,13,91
"Sep 30, 2024",AS,oneworld,QX,EUG,SAN,850,2038,0,E75,76,,2 ,1443,1705,142,0,92,91
"Sep 30, 2024",AS,oneworld,AS,EWR,SAN,"2,425",297,0,7M9,178,B ,2 ,1929,2227,358,0,21,91
"Sep 30, 2024",AS,oneworld,OO,FAT,SAN,314,3402,0,E75,76,,2 ,0600,0719,79,0,91,91
"Sep 30, 2024",AS,oneworld,OO,FAT,SAN,314,3331,0,E75,76,,2 ,1200,1319,79,0,91,91
"Sep 30, 2024",AS,oneworld,OO,FAT,SAN,314,3327,0,E75,76,,2 ,1925,2043,78,0,91,91
"Sep 30, 2024",AS,oneworld,AS,GEG,SAN,"1,027",167,0,7M9,178,,2 ,0700,0946,166,0,93,91
"Sep 30, 2024",AS,oneworld,AS,HNL,SAN,"2,614",892,0,7M9,178,2 ,2 ,1104,1939,335,0,2,91
"Sep 30, 2024",AS,oneworld,AS,HNL,SAN,"2,614",898,0,73J,178,2 ,2 ,2246,0720,334,1,2,91
"Sep 30, 2024",AS,oneworld,AS,IAD,SAN,"2,253",507,0,7M9,178,,2 ,1616,1842,326,0,38,91
"Sep 30, 2024",AS,oneworld,AS,JFK,SAN,"2,446",35,0,7M9,178,7 ,2 ,0900,1155,355,0,22,91
"Sep 30, 2024",AS,oneworld,AS,JFK,SAN,"2,446",25,0,73J,178,7 ,2 ,1650,1955,365,0,22,91
"Sep 30, 2024",AS,oneworld,AS,KOA,SAN,"2,556",874,0,73J,178,,2 ,2257,0720,323,1,2,91
"Sep 30, 2024",AS,oneworld,AS,MCO,SAN,"2,148",397,0,73J,178,B ,2 ,1736,1941,305,0,33,91
"Sep 30, 2024",AS,oneworld,OO,MRY,SAN,376,3474,0,E75,76,,2 ,0600,0727,87,0,91,91
"Sep 30, 2024",AS,oneworld,OO,MRY,SAN,376,3346,0,E75,76,,2 ,1448,1616,88,0,91,91
"Sep 30, 2024",AS,oneworld,AS,OGG,SAN,"2,541",806,0,7M9,178,,2 ,1027,1845,318,0,2,91
"Sep 30, 2024",AS,oneworld,QX,PAE,SAN,"1,080",2154,0,E75,76,,2 ,0810,1057,167,0,93,91
"Sep 30, 2024",AS,oneworld,AS,PDX,SAN,933,1074,0,7M9,178,,2 ,0700,0932,152,0,92,91
"Sep 30, 2024",AS,oneworld,AS,PDX,SAN,933,1296,0,73H,159,,2 ,1030,1302,152,0,92,91
"Sep 30, 2024",AS,oneworld,AS,PDX,SAN,933,419,0,73J,178,,2 ,1442,1714,152,0,92,91
"Sep 30, 2024",AS,oneworld,AS,PDX,SAN,933,1162,0,73H,159,,2 ,1830,2100,150,0,92,91
"Sep 30, 2024",AS,oneworld,OO,RDM,SAN,823,3324,0,E75,76,,2 ,1725,1944,139,0,92,91
"Sep 30, 2024",AS,oneworld,OO,SBP,SAN,263,3487,0,E75,76,,2 ,0600,0715,75,0,91,91
"Sep 30, 2024",AS,oneworld,OO,SBP,SAN,263,3445,0,E75,76,,2 ,1514,1625,71,0,91,91
"Sep 30, 2024",AS,oneworld,AS,SEA,SAN,"1,050",1180,0,739,178,,2 ,0600,0852,172,0,93,91
"Sep 30, 2024",AS,oneworld,AS,SEA,SAN,"1,050",1278,0,73H,159,,2 ,0705,0957,172,0,93,91
"Sep 30, 2024",AS,oneworld,AS,SEA,SAN,"1,050",1108,0,73H,162,,2 ,0908,1200,172,0,93,91
"Sep 30, 2024",AS,oneworld,AS,SEA,SAN,"1,050",1454,0,7M9,178,,2 ,1140,1432,172,0,93,91
"Sep 30, 2024",AS,oneworld,AS,SEA,SAN,"1,050",1096,0,73H,159,,2 ,1305,1557,172,0,93,91
"Sep 30, 2024",AS,oneworld,AS,SEA,SAN,"1,050",1142,0,73H,159,,2 ,1455,1744,169,0,93,91
"Sep 30, 2024",AS,oneworld,AS,SEA,SAN,"1,050",1098,0,73H,162,,2 ,1659,1948,169,0,93,91
"Sep 30, 2024",AS,oneworld,AS,SEA,SAN,"1,050",1131,0,73H,159,,2 ,1849,2136,167,0,93,91
"Sep 30, 2024",AS,oneworld,AS,SEA,SAN,"1,050",1156,0,73J,178,,2 ,1959,2246,167,0,93,91
"Sep 30, 2024",AS,oneworld,AS,SEA,SAN,"1,050",1264,0,73H,159,,2 ,2100,2344,164,0,93,91
"Sep 30, 2024",AS,oneworld,OO,SFO,SAN,447,3499,0,E75,76,1 ,2 ,0600,0739,99,0,91,91
"Sep 30, 2024",AS,oneworld,AS,SFO,SAN,447,716,0,73H,159,1 ,2 ,0840,1020,100,0,91,91
"Sep 30, 2024",AS,oneworld,OO,SFO,SAN,447,3302,0,E75,76,1 ,2 ,1027,1206,99,0,91,91
"Sep 30, 2024",AS,oneworld,OO,SFO,SAN,447,3357,0,E75,76,1 ,2 ,1330,1509,99,0,91,91
"Sep 30, 2024",AS,oneworld,OO,SFO,SAN,447,3449,0,E75,76,1 ,2 ,1550,1729,99,0,91,91
"Sep 30, 2024",AS,oneworld,OO,SFO,SAN,447,3366,0,E75,76,1 ,2 ,1755,1934,99,0,91,91
"Sep 30, 2024",AS,oneworld,OO,SFO,SAN,447,3431,0,E75,76,1 ,2 ,1958,2137,99,0,91,91
"Sep 30, 2024",AS,oneworld,OO,SFO,SAN,447,3448,0,E75,76,1 ,2 ,2155,2334,99,0,91,91
"Sep 30, 2024",AS,oneworld,OO,SJC,SAN,417,3359,0,E75,76,B ,2 ,0615,0744,89,0,91,91
"Sep 30, 2024",AS,oneworld,OO,SJC,SAN,417,3496,0,E75,76,B ,2 ,1400,1529,89,0,91,91
"Sep 30, 2024",AS,oneworld,OO,SJC,SAN,417,3459,0,E75,76,B ,2 ,1918,2046,88,0,91,91
"Sep 30, 2024",AS,oneworld,AS,SJD,SAN,801,1395,0,73J,178,2 ,2 ,1607,1815,128,0,148,91
"Sep 30, 2024",AS,oneworld,OO,SLC,SAN,626,3488,0,E75,76,,2 ,1138,1235,117,0,87,91
"Sep 30, 2024",AS,oneworld,OO,SMF,SAN,480,3398,0,E75,76,B ,2 ,0600,0739,99,0,91,91
"Sep 30, 2024",AS,oneworld,OO,SMF,SAN,480,3368,0,E75,76,B ,2 ,1020,1159,99,0,91,91
"Sep 30, 2024",AS,oneworld,OO,SMF,SAN,480,3439,0,E75,76,B ,2 ,1535,1713,98,0,91,91
"Sep 30, 2024",AS,oneworld,OO,SMF,SAN,480,3410,0,E75,76,B ,2 ,1916,2054,98,0,91,91
"Sep 30, 2024",AS,oneworld,OO,STS,SAN,508,3360,0,E75,76,,2 ,0640,0822,102,0,91,91
"Sep 30, 2024",AS,oneworld,OO,STS,SAN,508,3409,0,E75,76,,2 ,1807,1943,96,0,91,91
"Sep 30, 2024",AS,oneworld,AS,TPA,SAN,"2,087",433,0,7M9,178,,2 ,1720,1941,321,0,33,91
"Sep 30, 2024",B6,Low Cost Carriers,B6,BOS,SAN,"2,588",619,0,32S,159,C ,2 ,0600,0917,377,0,13,91
"Sep 30, 2024",B6,Low Cost Carriers,B6,BOS,SAN,"2,588",19,0,32S,159,C ,2 ,1600,1915,375,0,13,91
"Sep 30, 2024",B6,Low Cost Carriers,B6,FLL,SAN,"2,268",29,0,320,162,3 ,2 ,1822,2055,333,0,33,91
"Sep 30, 2024",B6,Low Cost Carriers,B6,JFK,SAN,"2,446",189,0,321,200,5 ,2 ,0845,1145,360,0,22,91
"Sep 30, 2024",B6,Low Cost Carriers,B6,JFK,SAN,"2,446",1189,0,32S,159,5 ,2 ,1559,1902,363,0,22,91
"Sep 30, 2024",BA,oneworld,BA,LHR,SAN,"5,485",265,0,777,272,5 ,2 ,1215,1525,670,0,493,91
"Sep 30, 2024",BA,oneworld,BA,LHR,SAN,"5,485",273,0,788,214,5 ,2 ,1500,1815,675,0,493,91
"Sep 30, 2024",DL,SkyTeam Alliance,DL,ATL,SAN,"1,891",725,0,753,234,S ,2 ,0810,0928,258,0,34,91
"Sep 30, 2024",DL,SkyTeam Alliance,DL,ATL,SAN,"1,891",731,0,321,191,S ,2 ,0945,1111,266,0,34,91
"Sep 30, 2024",DL,SkyTeam Alliance,DL,ATL,SAN,"1,891",894,0,321,191,S ,2 ,1100,1225,265,0,34,91
"Sep 30, 2024",DL,SkyTeam Alliance,DL,ATL,SAN,"1,891",843,0,321,191,S ,2 ,1400,1524,264,0,34,91
"Sep 30, 2024",DL,SkyTeam Alliance,DL,ATL,SAN,"1,891",643,0,321,191,S ,2 ,1750,1918,268,0,34,91
"Sep 30, 2024",DL,SkyTeam Alliance,DL,ATL,SAN,"1,891",1024,0,321,191,S ,2 ,1940,2108,268,0,34,91
"Sep 30, 2024",DL,SkyTeam Alliance,DL,ATL,SAN,"1,891",896,0,321,191,S ,2 ,2231,2359,268,0,34,91
"Sep 30, 2024",DL,SkyTeam Alliance,DL,BOS,SAN,"2,588",571,0,32Q,194,A ,2 ,1720,2026,366,0,13,91
"Sep 30, 2024",DL,SkyTeam Alliance,DL,DTW,SAN,"1,957",492,0,321,191,M ,2 ,0830,1015,285,0,43,91
"Sep 30, 2024",DL,SkyTeam Alliance,DL,DTW,SAN,"1,957",349,0,321,191,M ,2 ,1215,1350,275,0,43,91
"Sep 30, 2024",DL,SkyTeam Alliance,DL,DTW,SAN,"1,957",369,0,321,191,M ,2 ,1650,1831,281,0,43,91
"Sep 30, 2024",DL,SkyTeam Alliance,DL,DTW,SAN,"1,957",700,0,321,191,M ,2 ,2059,2243,284,0,43,91
"Sep 30, 2024",DL,SkyTeam Alliance,DL,JFK,SAN,"2,446",683,0,32Q,194,4 ,2 ,0835,1130,355,0,22,91
"Sep 30, 2024",DL,SkyTeam Alliance,DL,JFK,SAN,"2,446",709,0,32Q,194,4 ,2 ,1759,2056,357,0,22,91
"Sep 30, 2024",DL,SkyTeam Alliance,DL,JFK,SAN,"2,446",685,0,32Q,194,4 ,2 ,2130,0032,362,1,22,91
"Sep 30, 2024",DL,SkyTeam Alliance,OO,LAS,SAN,258,3671,0,E7W,70,1 ,2 ,0900,1013,73,0,85,91
"Sep 30, 2024",DL,SkyTeam Alliance,OO,LAS,SAN,258,3741,0,E7W,70,1 ,2 ,1720,1837,77,0,85,91
"Sep 30, 2024",DL,SkyTeam Alliance,OO,LAX,SAN,109,4018,0,E7W,70,3 ,2 ,0910,1005,55,0,91,91
"Sep 30, 2024",DL,SkyTeam Alliance,OO,LAX,SAN,109,4087,0,E7W,70,3 ,2 ,1659,1755,56,0,91,91
"Sep 30, 2024",DL,SkyTeam Alliance,OO,LAX,SAN,109,3746,0,E7W,70,3 ,2 ,2115,2210,55,0,91,91
"Sep 30, 2024",DL,SkyTeam Alliance,DL,MSP,SAN,"1,532",2121,0,321,191,1 ,2 ,0905,1056,231,0,63,91
"Sep 30, 2024",DL,SkyTeam Alliance,DL,MSP,SAN,"1,532",2125,0,321,191,1 ,2 ,1100,1249,229,0,63,91
"Sep 30, 2024",DL,SkyTeam Alliance,DL,MSP,SAN,"1,532",2145,0,321,191,1 ,2 ,1829,2021,232,0,63,91
"Sep 30, 2024",DL,SkyTeam Alliance,DL,MSP,SAN,"1,532",2146,0,321,191,1 ,2 ,2155,2342,227,0,63,91
"Sep 30, 2024",DL,SkyTeam Alliance,DL,SEA,SAN,"1,050",2508,0,738,160,,2 ,0720,1011,171,0,93,91
"Sep 30, 2024",DL,SkyTeam Alliance,DL,SEA,SAN,"1,050",2533,0,738,160,,2 ,0925,1214,169,0,93,91
"Sep 30, 2024",DL,SkyTeam Alliance,DL,SEA,SAN,"1,050",2572,0,738,160,,2 ,1145,1439,174,0,93,91
"Sep 30, 2024",DL,SkyTeam Alliance,DL,SEA,SAN,"1,050",2613,0,738,160,,2 ,1530,1820,170,0,93,91
"Sep 30, 2024",DL,SkyTeam Alliance,DL,SEA,SAN,"1,050",2672,0,738,160,,2 ,1950,2237,167,0,93,91
"Sep 30, 2024",DL,SkyTeam Alliance,DL,SLC,SAN,626,1177,0,321,191,,2 ,0800,0855,115,0,87,91
"Sep 30, 2024",DL,SkyTeam Alliance,DL,SLC,SAN,626,1179,0,321,191,,2 ,1105,1205,120,0,87,91
"Sep 30, 2024",DL,SkyTeam Alliance,DL,SLC,SAN,626,1210,0,321,191,,2 ,1510,1605,115,0,87,91
"Sep 30, 2024",DL,SkyTeam Alliance,DL,SLC,SAN,626,1252,0,321,191,,2 ,1720,1815,115,0,87,91
"Sep 30, 2024",DL,SkyTeam Alliance,DL,SLC,SAN,626,1202,0,321,191,,2 ,2255,2347,112,0,87,91
"Sep 30, 2024",F9,Low Cost Carriers,F9,DEN,SAN,853,2817,0,321,230,,1 ,0538,0700,142,0,82,91
"Sep 30, 2024",F9,Low Cost Carriers,F9,DEN,SAN,853,2421,0,32Q,240,,1 ,1800,1924,144,0,82,91
"Sep 30, 2024",F9,Low Cost Carriers,F9,DEN,SAN,853,4991,0,32N,186,,1 ,2001,2125,144,0,82,91
"Sep 30, 2024",F9,Low Cost Carriers,F9,DFW,SAN,"1,171",1769,0,32N,186,E ,1 ,1658,1806,188,0,74,91
"Sep 30, 2024",F9,Low Cost Carriers,F9,LAS,SAN,258,1469,0,32Q,240,3 ,1 ,0645,0802,77,0,85,91
"Sep 30, 2024",F9,Low Cost Carriers,F9,LAS,SAN,258,1325,0,32Q,240,3 ,1 ,1133,1253,80,0,85,91
"Sep 30, 2024",F9,Low Cost Carriers,F9,LAS,SAN,258,1465,0,32N,186,3 ,1 ,1419,1542,83,0,85,91
"Sep 30, 2024",F9,Low Cost Carriers,F9,PHX,SAN,304,2083,0,32N,186,3 ,1 ,0810,0927,77,0,81,91
"Sep 30, 2024",F9,Low Cost Carriers,F9,PHX,SAN,304,3167,0,32N,186,3 ,1 ,1319,1431,72,0,81,91
"Sep 30, 2024",F9,Low Cost Carriers,F9,SFO,SAN,447,3384,0,32Q,240,I ,1 ,0853,1027,94,0,91,91
"Sep 30, 2024",F9,Low Cost Carriers,F9,SFO,SAN,447,3388,0,32N,186,I ,1 ,1744,1918,94,0,91,91
"Sep 30, 2024",F9,Low Cost Carriers,F9,SJC,SAN,417,1340,0,32Q,240,,1 ,1220,1344,84,0,91,91
"Sep 30, 2024",F9,Low Cost Carriers,F9,SMF,SAN,480,3404,0,32N,186,B ,1 ,1859,2028,89,0,91,91
"Sep 30, 2024",HA,None,HA,HNL,SAN,"2,614",16,0,332,278,1 ,2 ,1305,2130,325,0,2,91
"Sep 30, 2024",HA,None,HA,OGG,SAN,"2,541",58,0,321,189,,2 ,1045,1905,320,0,2,91
"Sep 30, 2024",LH,Star Alliance,LH,MUC,SAN,"6,025",466,0,359,293,2 ,2 ,1240,1525,705,0,429,91
"Sep 30, 2024",MX,None,MX,ORF,SAN,"2,330",704,0,223,137,,2 ,0916,1158,342,0,38,91
"Sep 30, 2024",NK,Low Cost Carriers,NK,LAS,SAN,258,1496,0,32N,176,1 ,1 ,0615,0730,75,0,85,91
"Sep 30, 2024",NK,Low Cost Carriers,NK,LAS,SAN,258,1475,0,32A,176,1 ,1 ,0916,1030,74,0,85,91
"Sep 30, 2024",NK,Low Cost Carriers,NK,LAS,SAN,258,2907,0,32N,176,1 ,1 ,1054,1210,76,0,85,91
"Sep 30, 2024",NK,Low Cost Carriers,NK,LAS,SAN,258,3791,0,32N,176,1 ,1 ,1301,1418,77,0,85,91
"Sep 30, 2024",NK,Low Cost Carriers,NK,OAK,SAN,446,3011,0,32N,176,1 ,1 ,1528,1700,92,0,91,91
"Sep 30, 2024",NK,Low Cost Carriers,NK,OAK,SAN,446,1479,0,32A,176,1 ,1 ,1836,2009,93,0,91,91
"Sep 30, 2024",NK,Low Cost Carriers,NK,PDX,SAN,933,357,0,32A,176,,1 ,1039,1310,151,0,92,91
"Sep 30, 2024",NK,Low Cost Carriers,NK,SJC,SAN,417,1498,0,32N,176,,1 ,1042,1205,83,0,91,91
"Sep 30, 2024",NK,Low Cost Carriers,NK,SJC,SAN,417,428,0,32A,176,,1 ,1210,1335,85,0,91,91
"Sep 30, 2024",NK,Low Cost Carriers,NK,SMF,SAN,480,1477,0,32A,176,B ,1 ,1353,1528,95,0,91,91
"Sep 30, 2024",UA,Star Alliance,UA,DEN,SAN,853,2309,0,738,166,,2 ,0810,0933,143,0,82,91
"Sep 30, 2024",UA,Star Alliance,UA,DEN,SAN,853,1842,0,738,166,,2 ,0948,1111,143,0,82,91
"Sep 30, 2024",UA,Star Alliance,UA,DEN,SAN,853,2381,0,738,166,,2 ,1130,1253,143,0,82,91
"Sep 30, 2024",UA,Star Alliance,UA,DEN,SAN,853,1302,0,738,166,,2 ,1327,1449,142,0,82,91
"Sep 30, 2024",UA,Star Alliance,UA,DEN,SAN,853,1281,0,7M8,166,,2 ,1620,1742,142,0,82,91
"Sep 30, 2024",UA,Star Alliance,UA,DEN,SAN,853,540,0,7M9,179,,2 ,1935,2100,145,0,82,91
"Sep 30, 2024",UA,Star Alliance,UA,DEN,SAN,853,765,0,739,179,,2 ,2050,2211,141,0,82,91
"Sep 30, 2024",UA,Star Alliance,UA,EWR,SAN,"2,425",1826,0,7M8,166,C ,2 ,0630,0918,348,0,21,91
"Sep 30, 2024",UA,Star Alliance,UA,EWR,SAN,"2,425",1726,0,752,176,A ,2 ,0850,1149,359,0,21,91
"Sep 30, 2024",UA,Star Alliance,UA,EWR,SAN,"2,425",1626,0,752,176,C ,2 ,1650,1935,345,0,21,91
"Sep 30, 2024",UA,Star Alliance,UA,EWR,SAN,"2,425",1372,0,7M9,179,A ,2 ,2028,2315,347,0,21,91
"Sep 30, 2024",UA,Star Alliance,UA,IAD,SAN,"2,253",1930,0,7M9,179,,2 ,0845,1116,331,0,38,91
"Sep 30, 2024",UA,Star Alliance,UA,IAD,SAN,"2,253",2029,0,738,166,,2 ,1245,1508,323,0,38,91
"Sep 30, 2024",UA,Star Alliance,UA,IAD,SAN,"2,253",1831,0,777,364,,2 ,1755,2009,314,0,38,91
"Sep 30, 2024",UA,Star Alliance,UA,IAH,SAN,"1,303",2491,0,739,179,C ,2 ,0930,1050,200,0,74,91
"Sep 30, 2024",UA,Star Alliance,UA,IAH,SAN,"1,303",2486,0,739,179,C ,2 ,1210,1330,200,0,74,91
"Sep 30, 2024",UA,Star Alliance,UA,IAH,SAN,"1,303",2484,0,739,179,C ,2 ,1620,1740,200,0,74,91
"Sep 30, 2024",UA,Star Alliance,UA,IAH,SAN,"1,303",1373,0,739,179,C ,2 ,1845,2005,200,0,74,91
"Sep 30, 2024",UA,Star Alliance,UA,IAH,SAN,"1,303",2674,0,7M8,166,C ,2 ,1955,2115,200,0,74,91
"Sep 30, 2024",UA,Star Alliance,OO,LAX,SAN,109,4643,0,E7W,76,7 ,2 ,0900,1002,62,0,91,91
"Sep 30, 2024",UA,Star Alliance,OO,LAX,SAN,109,5415,0,E7W,76,7 ,2 ,1900,2000,60,0,91,91
"Sep 30, 2024",UA,Star Alliance,OO,LAX,SAN,109,5612,0,E7W,76,7 ,2 ,2250,2349,59,0,91,91
"Sep 30, 2024",UA,Star Alliance,UA,ORD,SAN,"1,723",669,0,32Q,200,1 ,2 ,0723,0943,260,0,41,91
"Sep 30, 2024",UA,Star Alliance,UA,ORD,SAN,"1,723",2015,0,739,179,1 ,2 ,0902,1126,264,0,41,91
"Sep 30, 2024",UA,Star Alliance,UA,ORD,SAN,"1,723",2683,0,752,176,1 ,2 ,1315,1535,260,0,41,91
"Sep 30, 2024",UA,Star Alliance,UA,ORD,SAN,"1,723",2331,0,739,179,1 ,2 ,1620,1839,259,0,41,91
"Sep 30, 2024",UA,Star Alliance,UA,ORD,SAN,"1,723",1810,0,739,179,1 ,2 ,2003,2226,263,0,41,91
"Sep 30, 2024",UA,Star Alliance,UA,ORD,SAN,"1,723",670,0,739,179,1 ,2 ,2105,2328,263,0,41,91
"Sep 30, 2024",UA,Star Alliance,UA,SFO,SAN,447,1873,0,738,166,3 ,2 ,0620,0757,97,0,91,91
"Sep 30, 2024",UA,Star Alliance,UA,SFO,SAN,447,327,0,738,166,3 ,2 ,0850,1029,99,0,91,91
"Sep 30, 2024",UA,Star Alliance,UA,SFO,SAN,447,336,0,738,166,3 ,2 ,1112,1251,99,0,91,91
"Sep 30, 2024",UA,Star Alliance,UA,SFO,SAN,447,2041,0,7M8,166,3 ,2 ,1320,1459,99,0,91,91
"Sep 30, 2024",UA,Star Alliance,UA,SFO,SAN,447,2626,0,7M9,179,3 ,2 ,1650,1829,99,0,91,91
"Sep 30, 2024",UA,Star Alliance,UA,SFO,SAN,447,623,0,7M9,179,3 ,2 ,2020,2159,99,0,91,91
"Sep 30, 2024",UA,Star Alliance,UA,SFO,SAN,447,1007,0,7M9,179,3 ,2 ,2220,2359,99,0,91,91
"Sep 30, 2024",WN,Low Cost Carriers,WN,ABQ,SAN,628,3474,0,73W,143,,1 ,1000,1050,110,0,86,91
"Sep 30, 2024",WN,Low Cost Carriers,WN,ABQ,SAN,628,236,0,73W,143,,1 ,1800,1850,110,0,86,91
"Sep 30, 2024",WN,Low Cost Carriers,WN,AUS,SAN,"1,164",3370,0,73W,143,,1 ,0625,0720,175,0,74,91
"Sep 30, 2024",WN,Low Cost Carriers,WN,AUS,SAN,"1,164",3606,0,73W,143,,1 ,1255,1350,175,0,74,91
"Sep 30, 2024",WN,Low Cost Carriers,WN,AUS,SAN,"1,164",2870,0,73W,143,,1 ,1725,1820,175,0,74,91
"Sep 30, 2024",WN,Low Cost Carriers,WN,AUS,SAN,"1,164",3580,0,73H,175,,1 ,2050,2145,175,0,74,91
"Sep 30, 2024",WN,Low Cost Carriers,WN,BNA,SAN,"1,751",495,0,73W,143,,1 ,0715,0925,250,0,54,91
"Sep 30, 2024",WN,Low Cost Carriers,WN,BNA,SAN,"1,751",549,0,73W,143,,1 ,1240,1450,250,0,54,91
"Sep 30, 2024",WN,Low Cost Carriers,WN,BNA,SAN,"1,751",2628,0,73W,143,,1 ,1810,2020,250,0,54,91
"Sep 30, 2024",WN,Low Cost Carriers,WN,BWI,SAN,"2,295",1059,0,73W,143,,1 ,0735,0950,315,0,35,91
"Sep 30, 2024",WN,Low Cost Carriers,WN,BWI,SAN,"2,295",2063,0,73W,143,,1 ,1100,1320,320,0,35,91
"Sep 30, 2024",WN,Low Cost Carriers,WN,BWI,SAN,"2,295",2592,0,73H,175,,1 ,1910,2130,320,0,35,91
"Sep 30, 2024",WN,Low Cost Carriers,WN,DAL,SAN,"1,182",3709,0,73W,143,1 ,1 ,0715,0815,180,0,74,91
"Sep 30, 2024",WN,Low Cost Carriers,WN,DAL,SAN,"1,182",608,0,73W,143,1 ,1 ,1110,1205,175,0,74,91
"Sep 30, 2024",WN,Low Cost Carriers,WN,DAL,SAN,"1,182",2144,0,73W,143,1 ,1 ,1615,1715,180,0,74,91
"Sep 30, 2024",WN,Low Cost Carriers,WN,DAL,SAN,"1,182",3736,0,73W,143,1 ,1 ,1840,1945,185,0,74,91
"Sep 30, 2024",WN,Low Cost Carriers,WN,DEN,SAN,853,249,0,7M8,175,,1 ,0635,0755,140,0,82,91
"Sep 30, 2024",WN,Low Cost Carriers,WN,DEN,SAN,853,212,0,7M8,175,,1 ,0805,0925,140,0,82,91
"Sep 30, 2024",WN,Low Cost Carriers,WN,DEN,SAN,853,3875,0,73W,143,,1 ,1110,1230,140,0,82,91
